policy_id,make,model,year,mileage,engine_size,fuel_type,transmission,safety_features,vehicle_value,driver_age,license_years,credit_score,province,urban,accidents,claims,traffic_violations,risk_score,risk_tier,approval_status,annual_premium,claim_probability,claim_amount
POL008260,Volkswagen,Amarok,2022,54988,2.8,Diesel,Manual,6,9503.064461,30,9,499,Midlands,FALSE,1,1,2,10,Low,Approved,408.47,0.0667,0
POL008261,Toyota,Rav4,2018,235592,1.6,Diesel,Automatic,5,9485.624088,62,44,403,Harare,TRUE,0,0,5,10.29276,Low,Approved,403.6,0.0686,0
POL008262,Kia,Picanto,2017,276275,2.3,Diesel,Manual,5,6236.150555,29,7,706,Midlands,FALSE,0,0,4,11.73825,Low,Approved,268.46,0.0783,0
POL008263,Kia,Picanto,2013,45418,3,Petrol,Manual,3,1458.983509,32,9,445,Midlands,FALSE,1,0,2,10,Low,Approved,58.58,0.0667,0
POL008264,Mitsubishi,L200,2010,211979,1.1,Diesel,Manual,3,1360.607881,41,19,781,Mashonaland East,FALSE,3,2,1,13.48437,Low,Approved,51.66,0.0899,0
POL008265,Mercedes,E-Class,2009,187275,1,Petrol,Automatic,3,1316.668756,29,9,782,Mashonaland East,FALSE,0,0,0,12.36825,Low,Approved,52.98,0.0825,569
POL008266,Kia,Sportage,2019,296428,3.1,Petrol,Manual,2,5963.916313,56,37,525,Mashonaland West,FALSE,3,0,3,12.41784,Low,Approved,301.66,0.0828,0
POL008267,Mercedes,E-Class,2005,273495,1.7,Diesel,Manual,2,993.1490784,18,0,320,Matabeleland North,FALSE,2,0,1,18.02985,Low,Approved,47.23,0.1202,0
POL008268,Volkswagen,Polo,2016,36102,1,Diesel,Manual,1,4342.024434,46,24,677,Matabeleland South,FALSE,3,1,1,10,Low,Approved,164.19,0.0667,0
POL008269,Isuzu,MU-X,2010,22439,1.8,Diesel,Automatic,5,1299.617411,32,9,726,Matabeleland South,FALSE,1,0,5,10,Low,Approved,53.91,0.0667,0
POL008270,Hyundai,Accent,2018,15055,1.7,Diesel,Manual,3,6204.025861,41,19,309,Mashonaland Central,FALSE,1,1,2,10,Low,Approved,258.94,0.0667,0
POL008271,Isuzu,D-Max,2020,242292,3.3,Hybrid,Manual,3,8360.964179,25,6,340,Harare,TRUE,1,0,0,10,Low,Approved,375.37,0.0667,0
POL008272,Isuzu,MU-X,2006,187583,1.1,Diesel,Automatic,2,1015.671783,34,14,602,Midlands,FALSE,0,0,2,14.17749,Low,Approved,44.59,0.0945,0
POL008273,BMW,X3,2011,103612,2.1,Petrol,Automatic,3,1369.402128,70,51,697,Mashonaland Central,FALSE,0,0,5,10,Low,Approved,49.47,0.0667,0
POL008274,Toyota,Hilux,2021,160954,3.4,Diesel,Manual,1,11253.30052,61,39,425,Bulawayo,TRUE,0,0,3,10,Low,Approved,446.08,0.0667,0
POL008275,Kia,Sportage,2013,82515,2.2,Petrol,Automatic,4,1147.648107,66,45,555,Matabeleland South,FALSE,1,0,2,10,Low,Approved,48.11,0.0667,0
POL008276,BMW,5 Series,2015,81151,3,Hybrid,Automatic,3,3535.607807,53,33,353,Mashonaland East,FALSE,3,0,3,10,Low,Approved,154.87,0.0667,0
POL008277,Isuzu,MU-X,2012,16628,1.6,Diesel,Manual,5,1371.875485,25,7,312,Mashonaland Central,FALSE,0,0,4,10,Low,Approved,49.6,0.0667,0
POL008278,Kia,Picanto,2005,97775,1.5,Diesel,Automatic,2,1091.181326,44,22,462,Mashonaland West,FALSE,4,2,0,12.53325,Low,Approved,50.33,0.0836,0
POL008279,Mazda,CX-5,2018,119180,2.9,Diesel,Automatic,4,5571.162984,60,39,639,Bulawayo,TRUE,1,1,1,10,Low,Approved,267.78,0.0667,0
POL008280,Nissan,X-Trail,2006,173955,1.6,Hybrid,Manual,3,1317.716195,19,0,329,Matabeleland South,FALSE,2,0,4,14.81865,Low,Approved,48.11,0.0988,0
POL008281,Mazda,BT-50,2009,83290,2.9,Petrol,Manual,1,1332.458632,65,45,827,Mashonaland East,FALSE,2,0,3,10.4487,Low,Approved,48.21,0.0697,0
POL008282,Honda,Civic,2010,135892,1.5,Diesel,Automatic,1,936.4314972,66,47,670,Matabeleland North,FALSE,2,0,5,11.87676,Low,Approved,41.41,0.0792,0
POL008283,Ford,Fiesta,2019,97531,1.5,Diesel,Manual,2,8923.660692,55,35,442,Manicaland,FALSE,1,1,4,10,Low,Approved,364.42,0.0667,0
POL008284,Kia,Sportage,2008,193370,2.3,Diesel,Manual,4,1276.732684,28,8,476,Midlands,FALSE,2,2,1,13.4511,Low,Approved,53.34,0.0897,0
POL008285,Honda,CR-V,2009,53429,2.3,Diesel,Automatic,1,900.6524994,72,53,404,Mashonaland West,FALSE,5,0,4,10.37787,Low,Approved,45.05,0.0692,388
POL008286,Honda,Fit,2008,50669,2.7,Diesel,Automatic,1,986.3866048,55,37,834,Manicaland,FALSE,0,0,4,10,Low,Approved,38.46,0.0667,0
POL008287,Volkswagen,Tiguan,2012,128520,1,Diesel,Automatic,4,1036.099194,57,38,380,Bulawayo,TRUE,0,0,0,10,Low,Approved,42.38,0.0667,0
POL008288,BMW,X5,2011,159663,1.5,Petrol,Automatic,1,1402.357688,50,32,761,Manicaland,FALSE,3,0,5,12.36489,Low,Approved,53.37,0.0824,0
POL008289,BMW,3 Series,2018,60640,2.1,Diesel,Manual,1,5295.554205,74,53,383,Matabeleland North,FALSE,5,2,5,10,Low,Approved,265.9,0.0667,0
POL008290,Isuzu,KB,2005,97702,1.2,Diesel,Manual,2,983.7401064,34,12,426,Midlands,FALSE,1,1,2,12.15606,Low,Approved,42.6,0.081,0
POL008291,Mitsubishi,L200,2007,250192,2.4,Diesel,Automatic,2,1232.891303,60,39,620,Harare,TRUE,2,1,4,16.43076,Low,Approved,49.34,0.1095,0
POL008292,Mazda,Demio,2007,221541,1.4,Diesel,Automatic,5,1182.517498,37,19,741,Masvingo,FALSE,0,0,4,14.59623,Low,Approved,48.97,0.0973,0
POL008293,Mitsubishi,Pajero,2006,143063,2.9,Petrol,Automatic,4,1380.462499,27,7,345,Mashonaland Central,FALSE,2,2,1,12.84189,Low,Approved,56.07,0.0856,0
POL008294,Nissan,Sunny,2019,236532,3,Hybrid,Automatic,6,10962.115,53,33,434,Masvingo,FALSE,3,2,4,10.17096,Low,Approved,398.45,0.0678,0
POL008295,Toyota,Rav4,2005,56722,1.1,Diesel,Manual,1,1280.331054,71,52,779,Mashonaland Central,FALSE,0,0,2,10.85166,Low,Approved,54.02,0.0723,0
POL008296,Mazda,3,2025,212323,1.8,Diesel,Automatic,5,14438.12579,67,49,350,Matabeleland South,FALSE,0,0,3,10,Low,Approved,600.16,0.0667,0
POL008297,Mercedes,GLE,2017,277914,1.2,Diesel,Automatic,3,5403.865143,31,13,836,Mashonaland West,FALSE,4,0,1,12.53742,Low,Approved,273.1,0.0836,0
POL008298,Ford,Fiesta,2007,252004,1.5,Diesel,Automatic,4,1111.385453,38,15,563,Manicaland,FALSE,1,1,0,15.28512,Low,Approved,43.09,0.1019,0
POL008299,Kia,Picanto,2009,287793,1.9,Diesel,Automatic,5,1223.684657,33,10,522,Mashonaland West,FALSE,2,1,4,16.13379,Low,Approved,57.55,0.1076,0
POL008300,Ford,EcoSport,2019,246754,2.1,Petrol,Automatic,6,8878.689817,61,40,688,Harare,TRUE,2,2,2,10.02762,Low,Approved,373.22,0.0669,0
POL008301,Volkswagen,Tiguan,2017,33124,1.6,Diesel,Automatic,4,5212.726653,60,41,334,Midlands,FALSE,1,1,2,10,Low,Approved,210.83,0.0667,0
POL008302,Isuzu,MU-X,2007,155215,3.3,Diesel,Automatic,5,1107.25693,63,42,523,Matabeleland North,FALSE,3,1,3,13.13145,Low,Approved,49.2,0.0875,0
POL008303,Nissan,X-Trail,2014,147889,2.8,Diesel,Automatic,6,2506.860404,73,50,522,Bulawayo,TRUE,3,1,0,10,Low,Approved,112.86,0.0667,0
POL008304,Toyota,Hiace,2011,166374,3.1,Petrol,Manual,5,944.3899413,73,54,627,Midlands,FALSE,1,1,2,11.06622,Low,Approved,36.61,0.0738,0
POL008305,Nissan,Sunny,2023,41810,3.3,Hybrid,Automatic,4,15979.37116,34,14,748,Mashonaland Central,FALSE,1,0,0,10,Low,Approved,659.23,0.0667,0
POL008306,Nissan,X-Trail,2017,104500,2.2,Hybrid,Manual,1,8045.056119,41,20,754,Manicaland,FALSE,1,0,5,10,Low,Approved,313.5,0.0667,0
POL008307,Kia,Picanto,2010,227529,1.7,Petrol,Manual,1,1149.544962,22,0,777,Harare,TRUE,1,1,1,14.10087,Low,Approved,55.28,0.094,0
POL008308,Volkswagen,Tiguan,2012,195883,2.1,Hybrid,Automatic,1,1215.441724,45,25,671,Mashonaland Central,FALSE,3,2,5,13.00149,Low,Approved,52.91,0.0867,0
POL008309,Nissan,Urvan,2020,50178,3.4,Diesel,Automatic,4,11503.2455,39,20,344,Bulawayo,TRUE,3,0,1,10,Low,Approved,477.74,0.0667,0
POL008310,Toyota,Land Cruiser,2015,9278,2.4,Diesel,Automatic,3,3335.154642,53,30,849,Matabeleland South,FALSE,3,2,0,10,Low,Approved,146.72,0.0667,0
POL008311,Mazda,Demio,2008,174684,2.4,Petrol,Automatic,3,1228.855009,67,47,825,Matabeleland South,FALSE,2,2,0,12.89052,Low,Approved,46.18,0.0859,832
POL008312,Volkswagen,Amarok,2024,131125,2.8,Diesel,Manual,1,14197.38355,38,20,643,Matabeleland South,FALSE,2,1,5,10,Low,Approved,578.97,0.0667,0
POL008313,BMW,5 Series,2008,214534,3.2,Petrol,Automatic,4,1205.107747,67,49,804,Mashonaland East,FALSE,3,0,3,14.61102,Low,Approved,45.99,0.0974,0
POL008314,Volkswagen,Tiguan,2005,211006,2,Diesel,Automatic,6,1431.177932,60,42,307,Masvingo,FALSE,1,1,5,15.40518,Low,Approved,53.4,0.1027,0
POL008315,Ford,Focus,2013,105807,2.4,Hybrid,Manual,3,1416.734578,21,0,400,Mashonaland East,FALSE,1,1,2,10,Low,Approved,60.25,0.0667,0
POL008316,Kia,Sorento,2017,72331,3,Diesel,Automatic,1,4460.556119,41,21,678,Midlands,FALSE,3,2,5,10,Low,Approved,184.35,0.0667,0
POL008317,Volkswagen,Amarok,2009,219047,2.4,Hybrid,Manual,4,989.8902745,48,26,614,Midlands,FALSE,3,0,3,14.29641,Low,Approved,38.74,0.0953,0
POL008318,BMW,X3,2007,72924,1.4,Hybrid,Manual,6,1124.833808,68,45,812,Mashonaland East,FALSE,3,0,1,10.21272,Low,Approved,48.19,0.0681,0
POL008319,Toyota,Corolla,2007,6924,2.8,Petrol,Manual,5,1101.315257,67,48,383,Midlands,FALSE,2,0,1,10,Low,Approved,44,0.0667,0
POL008320,Mitsubishi,L200,2005,290809,1.4,Petrol,Automatic,4,1023.290078,49,29,542,Bulawayo,TRUE,2,2,3,18.09927,Low,Approved,46.79,0.1207,0
POL008321,Volkswagen,Amarok,2009,43653,1.1,Diesel,Manual,4,1176.069626,50,31,593,Manicaland,FALSE,3,2,0,10,Low,Approved,49.71,0.0667,0
POL008322,BMW,5 Series,2012,39570,2.7,Diesel,Manual,2,1178.832187,44,23,494,Mashonaland West,FALSE,4,0,4,10,Low,Approved,50.02,0.0667,0
POL008323,Honda,Accord,2013,74360,3.4,Hybrid,Automatic,3,915.8823372,45,22,600,Masvingo,FALSE,0,0,5,10,Low,Approved,38.31,0.0667,0
POL008324,Mitsubishi,L200,2023,182574,3.4,Hybrid,Automatic,6,11503.31095,74,56,761,Matabeleland North,FALSE,3,2,5,10,Low,Approved,571.41,0.0667,0
POL008325,Honda,Civic,2019,262338,1.8,Hybrid,Automatic,3,8959.957868,60,37,734,Manicaland,FALSE,2,2,5,11.32014,Low,Approved,351.41,0.0755,0
POL008326,Mazda,CX-5,2024,256764,1.4,Hybrid,Manual,3,11141.93371,27,6,443,Manicaland,FALSE,2,1,5,10,Low,Approved,456.62,0.0667,0
POL008327,Kia,Picanto,2021,103733,3,Hybrid,Automatic,5,12091.20225,49,27,645,Midlands,FALSE,0,0,0,10,Low,Approved,449.39,0.0667,0
POL008328,Mercedes,C-Class,2011,97112,1.9,Petrol,Manual,6,1499.61728,49,28,413,Harare,TRUE,1,1,0,10,Low,Approved,67.95,0.0667,0
POL008329,Volkswagen,Amarok,2019,165624,3.5,Petrol,Manual,6,8188.930647,58,37,431,Midlands,FALSE,2,0,3,10,Low,Approved,317.75,0.0667,0
POL008330,Mazda,3,2013,22448,3.4,Diesel,Automatic,4,914.7363905,44,22,637,Manicaland,FALSE,3,1,3,10,Low,Approved,36.19,0.0667,437
POL008331,Volkswagen,Polo,2021,40600,2.8,Petrol,Automatic,6,9306.471635,65,42,834,Masvingo,FALSE,2,0,1,10,Low,Approved,404.49,0.0667,0
POL008332,BMW,X5,2018,158234,1.1,Petrol,Manual,2,4820.644114,55,33,734,Bulawayo,TRUE,0,0,5,10,Low,Approved,206.23,0.0667,0
POL008333,Mitsubishi,L200,2014,161022,2.2,Petrol,Manual,2,1828.061261,69,46,635,Manicaland,FALSE,3,1,4,10.75566,Low,Approved,65.84,0.0717,1110
POL008334,BMW,X3,2024,251892,1.2,Diesel,Automatic,2,11072.24867,52,34,668,Harare,TRUE,2,1,3,10,Low,Approved,524.12,0.0667,0
POL008335,Toyota,Hilux,2011,102489,1.6,Petrol,Manual,1,977.7793785,63,40,602,Matabeleland North,FALSE,2,1,5,10.42467,Low,Approved,46.37,0.0695,0
POL008336,Ford,EcoSport,2016,67266,2,Diesel,Automatic,5,4776.750556,51,31,623,Bulawayo,TRUE,2,1,4,10,Low,Approved,212.57,0.0667,0
POL008337,Toyota,Corolla,2021,58851,1.3,Diesel,Automatic,2,13834.18189,27,7,740,Matabeleland North,FALSE,5,2,4,10,Low,Approved,588.07,0.0667,0
POL008338,Nissan,Navara,2011,297616,1.1,Hybrid,Manual,3,1262.324025,50,28,377,Manicaland,FALSE,2,2,1,15.37848,Low,Approved,52.47,0.1025,0
POL008339,Nissan,Navara,2017,124432,1.7,Hybrid,Automatic,6,6874.411786,69,46,693,Matabeleland North,FALSE,2,0,1,10,Low,Approved,325.47,0.0667,0
POL008340,Kia,Sorento,2005,294494,2.1,Diesel,Manual,1,911.1353153,34,16,539,Harare,TRUE,3,2,1,18.58482,Low,Approved,40.14,0.1239,0
POL008341,Mercedes,E-Class,2008,162102,1.7,Petrol,Manual,1,1233.871704,39,19,706,Mashonaland East,FALSE,1,1,2,12.88806,Low,Approved,46.87,0.0859,0
POL008342,Honda,Civic,2025,251580,2.8,Diesel,Automatic,1,15263.34452,37,15,354,Bulawayo,TRUE,3,1,4,10,Low,Approved,720.8,0.0667,0
POL008343,Isuzu,KB,2025,230290,1.4,Diesel,Automatic,1,15600.66888,24,5,544,Mashonaland Central,FALSE,0,0,4,10,Low,Approved,573.51,0.0667,0
POL008344,Nissan,Navara,2021,270071,3,Diesel,Automatic,3,15130.54275,47,29,335,Masvingo,FALSE,2,1,4,10.50213,Low,Approved,569.03,0.07,0
POL008345,Toyota,Hilux,2024,120254,2.1,Petrol,Manual,3,20233.40688,33,12,554,Mashonaland Central,FALSE,2,0,1,10,Low,Approved,814.1,0.0667,3237
POL008346,Mitsubishi,Outlander,2017,191347,1.1,Diesel,Manual,1,4366.243368,71,51,814,Midlands,FALSE,3,2,0,10,Low,Approved,191.47,0.0667,0
POL008347,Mitsubishi,L200,2017,190480,1.7,Diesel,Manual,3,3957.314935,57,35,374,Harare,TRUE,0,0,5,10,Low,Approved,162.36,0.0667,0
POL008348,Hyundai,Tucson,2023,34146,1.6,Diesel,Automatic,1,13048.68278,64,41,779,Mashonaland West,FALSE,2,2,3,10,Low,Approved,645.59,0.0667,0
POL008349,Kia,Picanto,2010,53472,2.4,Petrol,Manual,5,1388.804033,22,4,798,Mashonaland East,FALSE,1,1,0,10,Low,Approved,51.63,0.0667,0
POL008350,Toyota,Hiace,2018,18540,2.2,Diesel,Manual,6,6801.590763,65,47,372,Matabeleland North,FALSE,2,1,2,10,Low,Approved,284,0.0667,0
POL008351,Hyundai,Santa Fe,2019,53672,3.2,Diesel,Manual,2,7370.815907,42,23,370,Mashonaland East,FALSE,1,1,5,10,Low,Approved,292.41,0.0667,0
POL008352,BMW,3 Series,2025,87849,1.5,Petrol,Automatic,1,12474.33739,64,41,602,Bulawayo,TRUE,0,0,2,10,Low,Approved,585.82,0.0667,0
POL008353,Kia,Sorento,2014,209069,2.8,Petrol,Manual,1,1721.69727,59,40,483,Masvingo,FALSE,0,0,0,11.07207,Low,Approved,64.56,0.0738,0
POL008354,Mercedes,A-Class,2011,144603,3.1,Diesel,Automatic,3,1309.120588,25,6,495,Harare,TRUE,3,2,5,11.68809,Low,Approved,60.63,0.0779,0
POL008355,Nissan,Urvan,2015,118684,2.3,Hybrid,Manual,4,3931.57492,69,47,691,Mashonaland East,FALSE,3,2,5,10,Low,Approved,152.3,0.0667,0
POL008356,Honda,Accord,2019,51292,2.3,Diesel,Automatic,2,6371.137413,64,45,808,Harare,TRUE,3,1,2,10,Low,Approved,298.2,0.0667,0
POL008357,Volkswagen,Polo,2013,190734,3.4,Petrol,Manual,3,1300.976677,74,52,384,Mashonaland Central,FALSE,3,2,1,11.49702,Low,Approved,57.16,0.0766,0
POL008358,BMW,X3,2019,293916,2.6,Hybrid,Manual,2,8534.204118,41,23,646,Matabeleland North,FALSE,1,0,4,12.04248,Low,Approved,391.19,0.0803,0
POL008359,BMW,3 Series,2012,243514,2.2,Hybrid,Manual,2,1288.943325,69,49,644,Matabeleland South,FALSE,2,2,3,13.75542,Low,Approved,56.5,0.0917,0
POL008360,Toyota,Hilux,2025,105392,2,Diesel,Automatic,1,15205.00922,39,21,770,Harare,TRUE,2,2,5,10,Low,Approved,669.85,0.0667,0
POL008361,Isuzu,KB,2005,166466,2.4,Petrol,Automatic,1,1324.242878,26,3,411,Mashonaland East,FALSE,2,2,3,14.74398,Low,Approved,54.29,0.0983,0
POL008362,Volkswagen,Amarok,2016,114735,2.7,Diesel,Automatic,2,5032.73338,64,41,743,Matabeleland North,FALSE,0,0,2,10,Low,Approved,222.57,0.0667,0
POL008363,Mitsubishi,Pajero,2018,73396,2.2,Hybrid,Manual,5,6219.874685,48,30,352,Manicaland,FALSE,1,1,0,10,Low,Approved,249.1,0.0667,0
POL008364,Ford,EcoSport,2022,127791,1.5,Diesel,Manual,3,8785.844687,46,23,545,Manicaland,FALSE,1,0,3,10,Low,Approved,377.38,0.0667,0
POL008365,Honda,Fit,2009,42405,2.9,Petrol,Manual,1,1207.851218,55,33,559,Manicaland,FALSE,2,2,4,10,Low,Approved,51.29,0.0667,0
POL008366,Nissan,Urvan,2021,67435,2.6,Petrol,Manual,2,13492.37792,69,48,825,Matabeleland South,FALSE,0,0,1,10,Low,Approved,500.84,0.0667,0
POL008367,Isuzu,D-Max,2015,285061,2,Petrol,Manual,6,3435.305519,42,19,753,Midlands,FALSE,0,0,5,12.90183,Low,Approved,128.4,0.086,0
POL008368,Mazda,CX-5,2009,124722,2.5,Hybrid,Automatic,4,1374.213918,32,12,356,Manicaland,FALSE,3,1,2,11.31666,Low,Approved,54.41,0.0754,0
POL008369,Mitsubishi,Outlander,2019,96522,1.9,Hybrid,Automatic,6,5762.414651,33,11,678,Manicaland,FALSE,2,1,2,10,Low,Approved,243.13,0.0667,0
POL008370,Kia,Sorento,2007,19994,1.3,Hybrid,Automatic,5,1356.18689,44,24,481,Mashonaland Central,FALSE,1,1,3,10,Low,Approved,53.63,0.0667,0
POL008371,Kia,Sportage,2005,13018,1.5,Diesel,Manual,1,1317.768414,45,23,648,Manicaland,FALSE,1,1,0,10,Low,Approved,55.92,0.0667,0
POL008372,Mercedes,C-Class,2025,125983,2,Hybrid,Automatic,4,14636.91435,26,6,746,Mashonaland Central,FALSE,0,0,2,10,Low,Approved,605.21,0.0667,0
POL008373,Kia,Picanto,2011,121123,1.7,Diesel,Automatic,2,1206.875714,63,42,756,Bulawayo,TRUE,3,0,0,10.38369,Low,Approved,54.47,0.0692,0
POL008374,Volkswagen,Amarok,2018,220880,2.3,Diesel,Manual,4,6821.77022,70,51,306,Masvingo,FALSE,3,2,0,10,Low,Approved,277.35,0.0667,0
POL008375,Hyundai,Accent,2020,59284,2.7,Petrol,Automatic,5,8168.525896,74,55,398,Mashonaland East,FALSE,1,1,3,10,Low,Approved,354.4,0.0667,0
POL008376,Ford,EcoSport,2005,121602,2.3,Petrol,Manual,4,1057.717142,27,7,340,Manicaland,FALSE,1,1,1,12.42306,Low,Approved,39.84,0.0828,0
POL008377,Ford,Ranger,2015,69011,1,Petrol,Manual,2,3529.977906,69,50,634,Midlands,FALSE,1,1,2,10,Low,Approved,136.41,0.0667,0
POL008378,Ford,Fiesta,2016,214128,2,Hybrid,Manual,4,3121.930217,60,37,310,Mashonaland West,FALSE,2,0,2,10.62384,Low,Approved,142.99,0.0708,0
POL008379,Isuzu,MU-X,2010,258305,1.5,Diesel,Manual,5,1001.139104,54,31,587,Harare,TRUE,3,0,2,14.79915,Low,Approved,48.3,0.0987,0
POL008380,Hyundai,Tucson,2024,132847,3.4,Hybrid,Manual,2,10353.63812,40,20,314,Mashonaland Central,FALSE,2,0,2,10,Low,Approved,380.66,0.0667,0
POL008381,Mazda,BT-50,2017,87345,2.2,Petrol,Automatic,1,4596.867329,22,0,628,Midlands,FALSE,0,0,4,10,Low,Approved,197.44,0.0667,0
POL008382,Ford,Ranger,2006,226878,2.1,Diesel,Manual,1,902.3482718,18,0,702,Matabeleland South,FALSE,1,0,2,16.25634,Low,Approved,38.01,0.1084,0
POL008383,Mazda,3,2013,244177,2.9,Diesel,Automatic,4,1269.175817,18,0,305,Mashonaland Central,FALSE,1,0,5,13.62531,Low,Approved,47.79,0.0908,0
POL008384,Honda,CR-V,2019,175541,2.5,Diesel,Manual,4,6280.771791,61,39,604,Harare,TRUE,2,1,2,10,Low,Approved,276.49,0.0667,0
POL008385,Mercedes,A-Class,2018,114184,1.6,Diesel,Manual,5,5812.276326,19,0,824,Midlands,FALSE,2,0,4,10,Low,Approved,245.69,0.0667,0
POL008386,Toyota,Hiace,2021,219261,1.8,Diesel,Manual,6,11627.69189,56,38,606,Mashonaland West,FALSE,5,0,2,10,Low,Approved,576.76,0.0667,0
POL008387,Ford,Fiesta,2013,43168,3.5,Petrol,Manual,1,1209.071966,52,32,324,Midlands,FALSE,0,0,5,10,Low,Approved,50.59,0.0667,0
POL008388,Kia,Picanto,2021,281676,2.4,Petrol,Manual,1,7564.123511,18,0,592,Matabeleland South,FALSE,3,0,0,11.30028,Low,Approved,280.83,0.0753,0
POL008389,Mercedes,E-Class,2010,58811,2.2,Diesel,Manual,4,1319.603347,29,11,514,Masvingo,FALSE,1,1,3,10,Low,Approved,48.98,0.0667,0
POL008390,Hyundai,Tucson,2007,192176,2.2,Petrol,Automatic,5,1015.97571,72,51,715,Masvingo,FALSE,3,1,0,13.79028,Low,Approved,40.33,0.0919,0
POL008391,Nissan,Navara,2025,248744,3.5,Diesel,Automatic,2,20041.60543,69,50,654,Mashonaland East,FALSE,2,2,2,10,Low,Approved,728.16,0.0667,0
POL008392,Honda,Civic,2020,198051,2.3,Diesel,Manual,2,6620.098682,65,43,335,Mashonaland Central,FALSE,3,2,2,10,Low,Approved,266.14,0.0667,0
POL008393,Mercedes,GLE,2017,120060,1.1,Hybrid,Manual,4,4889.364471,59,37,526,Midlands,FALSE,0,0,3,10,Low,Approved,206.67,0.0667,0
POL008394,Isuzu,MU-X,2013,108737,2.8,Hybrid,Manual,2,1414.898517,56,37,454,Matabeleland North,FALSE,1,0,3,10,Low,Approved,60.24,0.0667,0
POL008395,Honda,Accord,2011,252924,1.9,Petrol,Manual,4,1158.319471,57,35,599,Mashonaland West,FALSE,1,0,5,14.26272,Low,Approved,51.9,0.0951,0
POL008396,Kia,Sorento,2013,34190,3.2,Diesel,Automatic,1,1208.000314,57,36,463,Midlands,FALSE,0,0,4,10,Low,Approved,45.43,0.0667,0
POL008397,Mitsubishi,L200,2012,169942,2.9,Petrol,Automatic,6,1440.499616,52,33,373,Mashonaland West,FALSE,4,0,5,11.69826,Low,Approved,62.33,0.078,0
POL008398,Mazda,BT-50,2007,104243,2.7,Hybrid,Automatic,3,1056.405352,35,17,456,Mashonaland Central,FALSE,3,1,1,11.60229,Low,Approved,38.96,0.0773,0
POL008399,Isuzu,D-Max,2014,68897,3.1,Hybrid,Automatic,2,1895.714581,21,1,605,Mashonaland Central,FALSE,2,1,3,10,Low,Approved,82.24,0.0667,0
POL008400,Honda,CR-V,2016,241326,1.5,Hybrid,Automatic,1,4468.980702,74,51,417,Mashonaland East,FALSE,0,0,1,11.28978,Low,Approved,165.8,0.0753,1484
POL008401,Mercedes,A-Class,2023,35866,2.5,Diesel,Manual,4,9489.022565,59,40,697,Mashonaland East,FALSE,0,0,4,10,Low,Approved,369.4,0.0667,0
POL008402,Honda,CR-V,2023,207450,3.3,Diesel,Automatic,6,11875.34959,26,5,586,Matabeleland North,FALSE,3,1,0,10,Low,Approved,525.13,0.0667,0
POL008403,Honda,Fit,2020,48218,1,Petrol,Automatic,5,6750.922625,24,2,713,Matabeleland North,FALSE,1,1,1,10,Low,Approved,331.62,0.0667,0
POL008404,Hyundai,Santa Fe,2005,50611,3,Diesel,Manual,6,1143.732592,55,36,683,Bulawayo,TRUE,3,2,2,10.66833,Low,Approved,46.98,0.0711,0
POL008405,Toyota,Rav4,2012,155887,1.9,Diesel,Automatic,5,1477.993236,29,6,443,Masvingo,FALSE,1,0,0,10.00161,Low,Approved,57.51,0.0667,0
POL008406,Hyundai,Accent,2018,35027,1.6,Hybrid,Manual,2,6555.959045,35,17,774,Bulawayo,TRUE,1,1,0,10,Low,Approved,288.12,0.0667,0
POL008407,Mitsubishi,Pajero,2021,184369,2.6,Diesel,Automatic,2,8455.929295,62,44,480,Mashonaland Central,FALSE,2,0,0,10,Low,Approved,355.79,0.0667,0
POL008408,Honda,Fit,2018,164225,2.8,Petrol,Automatic,6,5271.070921,59,36,709,Manicaland,FALSE,2,0,5,10,Low,Approved,200.6,0.0667,0
POL008409,Mazda,CX-5,2024,67158,1.3,Petrol,Manual,1,13551.87376,28,7,315,Manicaland,FALSE,0,0,2,10,Low,Approved,545.96,0.0667,7892
POL008410,Toyota,Hiace,2020,177661,2.9,Diesel,Manual,1,11665.86796,38,20,330,Mashonaland Central,FALSE,1,1,4,10,Low,Approved,480.51,0.0667,0
POL008411,Ford,EcoSport,2012,32903,2.2,Hybrid,Manual,5,1051.463179,48,29,826,Bulawayo,TRUE,2,2,2,10,Low,Approved,48.23,0.0667,0
POL008412,Mitsubishi,L200,2008,107837,1.1,Petrol,Automatic,1,1207.730634,58,35,758,Manicaland,FALSE,1,1,3,11.41011,Low,Approved,45.76,0.0761,0
POL008413,Honda,Fit,2021,100625,2.4,Diesel,Manual,1,9737.602668,18,0,370,Masvingo,FALSE,3,0,4,10,Low,Approved,364.64,0.0667,0
POL008414,Hyundai,Accent,2016,296177,3.5,Diesel,Automatic,1,3461.133849,75,55,826,Manicaland,FALSE,3,2,1,13.61031,Low,Approved,139.27,0.0907,0
POL008415,Volkswagen,Polo,2009,60006,2.5,Petrol,Manual,4,1194.072597,27,7,606,Masvingo,FALSE,3,2,2,10,Low,Approved,50.84,0.0667,0
POL008416,Ford,EcoSport,2014,155070,2.3,Hybrid,Manual,4,1608.558048,73,50,622,Bulawayo,TRUE,0,0,5,10,Low,Approved,70.02,0.0667,0
POL008417,Hyundai,Tucson,2008,18003,2.2,Petrol,Manual,1,1007.973909,21,2,389,Mashonaland West,FALSE,0,0,1,10,Low,Approved,44.4,0.0667,147
